container_id,arrival_time,flow_type,teu_size,crane_start,crane_end,yard_entry_time,pickup_request_time,scanner_queue_len_at_pickup,loader_queue_len_at_pickup,yard_exit_time,yard_to_scan_queue_enter,yard_to_scan_start,occupancy_at_yard_to_scan,yard_to_scan_end,scan_queue_enter,scan_start,scan_end,ready_time,gate_in_queue_enter,gate_in_start,gate_in_end,pickup_time,yard_to_truck_queue_enter,yard_to_truck_start,yard_to_truck_end,occupancy_at_yard_to_truck,loading_queue_enter,loading_start,loading_end,gate_queue_enter,gate_start,gate_out_exit_time,exit_time,total_time,yard_dwell,dwell_terminal,scan_wait,yard_to_scan_wait,yard_to_truck_wait,ready_to_pickup_wait,loading_wait,gate_wait,pre_pickup_wait,yard_equipment_wait,dwell_terminal_days,pre_pickup_wait_hours
E20,292.6809244445889,EXPORT,1,,,293.85031582303117,316.11640072172827,,,316.11640072172827,,,,,,,,,292.6809244445889,292.6809244445889,293.85031582303117,,316.11640072172827,316.11640072172827,318.53355876522454,0.204,318.53355876522454,324.24397884397797,335.2836924208884,,,,335.2836924208884,42.6027679762995,22.266084898697102,41.43337659785726,,,0.0,,5.71042007875343,,22.266084898697102,0.0,0.028773178192956432,0.371101414978285
S53,291.5542752438025,TRANSSHIP,2,291.5542752438025,293.5542752438025,293.5542752438025,320.31863710113714,1.0,3.0,320.31863710113714,,,,,,,,,,,,,320.31863710113714,320.31863710113714,323.5265954542895,0.204,323.5265954542895,331.5458137679287,343.1540056804535,,,,343.1540056804535,51.59973043665099,26.76436185733462,49.59973043665099,,,0.0,,8.019218313639158,,26.76436185733462,0.0,0.0344442572476743,0.44607269762224366
E16,244.9389338820184,EXPORT,1,,,246.20622848728706,326.67558756827225,,,326.67558756827225,,,,,,,,,244.9389338820184,244.9389338820184,246.20622848728706,,326.67558756827225,326.67558756827225,330.5626816422577,0.196,330.5626816422577,334.15971527386694,345.6453518740683,,,,345.6453518740683,100.7064179920499,80.46935908098519,99.43912338678123,,,0.0,,3.5970336316092357,,80.46935908098519,0.0,0.06905494679637586,1.3411559846830865
S41,232.88734225679718,IMPORT,2,232.88734225679718,234.88734225679718,234.88734225679718,255.07817163690495,2.0,1.0,255.07817163690495,255.07817163690495,255.07817163690495,0.18,258.41191554545173,258.41191554545173,272.26411627975085,277.26411627975085,277.26411627975085,339.3176264034336,339.3176264034336,340.40843030954477,340.40843030954477,340.40843030954477,340.40843030954477,343.4746697175343,0.208,343.4746697175343,343.4746697175343,354.5587867981941,354.5587867981941,354.5587867981941,355.41499877373195,355.41499877373195,122.52765651693477,20.190829380107772,120.52765651693477,13.852200734299117,0.0,0.0,63.14431402979392,0.0,0.0,20.190829380107772,0.0,0.08369976147009359,0.3365138230017962
E22,314.531336300854,EXPORT,1,,,315.73387255657235,346.12713900145707,,,346.12713900145707,,,,,,,,,314.531336300854,314.531336300854,315.73387255657235,,346.12713900145707,346.12713900145707,349.627371242888,0.2,349.627371242888,349.627371242888,361.7700605198806,,,,361.7700605198806,47.23872421902661,30.393266444884716,46.03618796330824,,,0.0,,0.0,,30.393266444884716,0.0,0.03196957497451961,0.5065544407480786
E21,295.17991566565223,EXPORT,2,,,296.3867076414073,371.3746748214036,,,371.3746748214036,,,,,,,,,295.17991566565223,295.17991566565223,296.3867076414073,,371.3746748214036,371.3746748214036,375.082065633897,0.216,375.082065633897,375.082065633897,386.8199061403574,,,,386.8199061403574,91.63999047470514,74.98796717999625,90.43319849895005,,,0.0,,0.0,,74.98796717999625,0.0,0.06280083229093754,1.2497994529999374
E19,275.1822863644226,EXPORT,1,,,276.46536531497026,384.9450815674312,,,384.9450815674312,,,,,,,,,275.1822863644226,275.1822863644226,276.46536531497026,,384.9450815674312,384.9450815674312,388.5431549494504,0.232,388.5431549494504,388.5431549494504,400.32815867409505,,,,400.32815867409505,125.14587230967243,108.47971625246095,123.8627933591248,,,0.0,,0.0,,108.47971625246095,0.0,0.08601582872161444,1.8079952708743492
S61,360.4231097141445,TRANSSHIP,1,360.4231097141445,362.4231097141445,362.4231097141445,389.12806933248993,0.0,0.0,389.12806933248993,,,,,,,,,,,,,389.12806933248993,389.12806933248993,391.3686337846142,0.236,391.3686337846142,391.3686337846142,404.1943223043228,,,,404.1943223043228,43.771212590178266,26.704959618345413,41.771212590178266,,,0.0,,0.0,,26.704959618345413,0.0,0.02900778652095713,0.4450826603057569
S20,102.0722008363511,IMPORT,2,102.0722008363511,104.0722008363511,104.0722008363511,287.5207229349342,0.0,0.0,287.5207229349342,287.5207229349342,287.5207229349342,0.2,290.2408405462812,290.2408405462812,292.26411627975085,297.26411627975085,297.26411627975085,388.82566986513933,388.82566986513933,389.90234832000397,389.90234832000397,389.90234832000397,389.90234832000397,392.29225017420407,0.236,392.29225017420407,392.29225017420407,403.42214245725125,403.42214245725125,403.42214245725125,404.489086427776,404.489086427776,302.4168855914249,183.4485220985831,300.4168855914249,2.0232757334696316,0.0,0.0,92.63823204025311,0.0,0.0,183.4485220985831,0.0,0.2086228372162673,3.0574753683097184
E27,378.24651363635303,EXPORT,2,,,379.60512734123307,400.12922388278474,,,400.12922388278474,,,,,,,,,378.24651363635303,378.24651363635303,379.60512734123307,,400.12922388278474,400.12922388278474,403.46905220933365,0.224,403.46905220933365,403.46905220933365,411.9188795027416,,,,411.9188795027416,33.67236586638859,20.52409654155167,32.313752161508546,,,0.0,,0.0,,20.52409654155167,0.0,0.022440105667714268,0.34206827569252785
E23,327.4014981783885,EXPORT,2,,,328.6559308874842,394.06056172012177,,,394.06056172012177,,,,,,,,,327.4014981783885,327.4014981783885,328.6559308874842,,394.06056172012177,394.06056172012177,397.69221537507434,0.228,397.69221537507434,400.32815867409505,412.58541899522584,,,,412.58541899522584,85.18392081683731,65.40463083263757,83.92948810774163,,,0.0,,2.6359432990207097,,65.40463083263757,0.0,0.058284366741487244,1.0900771805439595
E24,338.5147804188007,EXPORT,1,,,339.54274606027184,424.33178848851117,,,424.33178848851117,,,,,,,,,338.5147804188007,338.5147804188007,339.54274606027184,,424.33178848851117,424.33178848851117,427.66504435780337,0.252,427.66504435780337,427.66504435780337,436.82471353368396,,,,436.82471353368396,98.30993311488328,84.78904242823933,97.28196747341212,,,0.0,,0.0,,84.78904242823933,0.0,0.0675569218565362,1.4131507071373222
S67,386.5208030394144,TRANSSHIP,1,386.5208030394144,388.5208030394144,388.5208030394144,425.81660921137376,0.0,0.0,425.81660921137376,,,,,,,,,,,,,425.81660921137376,425.81660921137376,428.59560032132623,0.256,428.59560032132623,428.59560032132623,437.99482054391177,,,,437.99482054391177,51.4740175044974,37.295806171959384,49.4740175044974,,,0.0,,0.0,,37.295806171959384,0.0,0.03435695660034541,0.6215967695326564
S68,390.3570907311411,TRANSSHIP,1,390.3570907311411,392.3570907311411,392.3570907311411,423.5986884843239,0.0,0.0,423.5986884843239,,,,,,,,,,,,,423.5986884843239,423.5986884843239,426.8115866078428,0.248,426.8115866078428,426.8115866078428,438.20032816085967,,,,438.20032816085967,47.843237429718556,31.24159775318276,45.843237429718556,,,0.0,,0.0,,31.24159775318276,0.0,0.03183558154841566,0.5206932958863794
E25,359.61544926345,EXPORT,1,,,360.34917568089145,437.7309593925741,,,437.7309593925741,,,,,,,,,359.61544926345,359.61544926345,360.34917568089145,,437.7309593925741,437.7309593925741,440.35879308015575,0.264,440.35879308015575,440.35879308015575,451.7677371817879,,,,451.7677371817879,92.15228791833789,77.38178371168266,91.41856150089643,,,0.0,,0.0,,77.38178371168266,0.0,0.0634851121534003,1.289696395194711
